t_s,t_over_T,theta_case1_rad,theta_case2_rad
0.2270740735876558,0.16008004002001,0.09533891081667398,0.053540210942347025
0.22991249950750148,0.16208104052026012,0.09609120531812171,0.05247412417991082
0.23275092542734718,0.16408204102051024,0.09682831071922188,0.051399742852585154
0.2355893513471929,0.1660830415207604,0.09755011050600354,0.05031723678741856
0.23842777726703857,0.1680840420210105,0.09825649058384839,0.04922677709573388
0.24126620318688427,0.17008504252126064,0.0989473392955257,0.04812853614608057
0.24410462910672998,0.17208604302151076,0.09962254743884184,0.047022687536988676
0.24694305502657568,0.17408704352176088,0.10028200828390194,0.04590940606952803
0.24978148094642136,0.176088044022011,0.10092561758998053,0.0447888677196776
0.25261990686626706,0.17808904452226113,0.10155327362199894,0.04366124961050896
0.25545833278611274,0.18009004502251125,0.10216487716660644,0.04252672998418859
0.2582967587059585,0.1820910455227614,0.1027603315478629,0.04138548817380314
0.26113518462580415,0.1840920460230115,0.10333954264252032,0.040237704575012356
0.26397361054564983,0.1860930465232616,0.10390241889490084,0.03908356061753401
0.26681203646549556,0.18809404702351176,0.10444887133136894,0.037923238736465276
0.26965046238534124,0.19009504752376188,0.10497881357439538,0.0367569223434455
0.2724888883051869,0.19209604802401198,0.10549216185621103,0.03558479579766413
0.27532731422503265,0.19409704852426213,0.10598883503204781,0.034407044376719334
0.2781657401448783,0.19609804902451225,0.10646875459296538,0.033223854247331125
0.28100416606472406,0.1980990495247624,0.10693184467826093,0.03203541243591409
0.28384259198456974,0.20010005002501252,0.10737803208746044,0.030841906799014274
0.2866810179044154,0.20210105052526262,0.10780724629188955,0.02964352599361458
0.28951944382426115,0.20410205102551277,0.10821941944582188,0.02844045944731402
0.2923578697441068,0.2061030515257629,0.10861448639720346,0.027232897328384877
0.2951962956639525,0.20810405202601298,0.10899238469795125,0.026021030515712903
0.29803472158379823,0.21010505252626313,0.10935305461382433,0.02480505056862508
0.3008731475036439,0.21210605302651325,0.10969643913386597,0.023585149696610134
0.3037115734234896,0.21410705352676337,0.11002248397941547,0.022361520728935755
0.3065499993433353,0.21610805402701352,0.11033113761268785,0.021134357084168366
0.309388425263181,0.21810905452726362,0.11062235124492047,0.019903852739599513
0.31222685118302673,0.22011005502751377,0.11089607884408503,0.018670202200583744
0.3150652771028724,0.2221110555277639,0.11115227714216383,0.017433600469793552
0.3179037030227181,0.22411205602801398,0.11139090564198915,0.01619424301639502
0.3207421289425638,0.22611305652826413,0.11161192662364464,0.01495232574515037
0.3235805548624095,0.22811405702851426,0.1118153051504276,0.01370804496545122
0.3264189807822552,0.23011505752876438,0.1120010090743715,0.012461597360288096
0.3292574067021009,0.23211605802901453,0.1121690090413276,0.011213179955160718
0.3320958326219466,0.23411705852926462,0.11231927849560487,0.009962990086934497
0.33493425854179226,0.23611805902951474,0.11245179368416774,0.00871122537264725
0.337772684461638,0.2381190595297649,0.11256653366039066,0.007458083678272185
0.3406111103814837,0.24012006003001501,0.11266348028736912,0.006203763087441295
0.34344953630132935,0.2421210605302651,0.11274261824078662,0.0049484618701341535
0.3462879622211751,0.24412206103051526,0.11280393501133688,0.003692378451337681
0.34912638814102076,0.24612306153076538,0.1128474209067013,0.0024357113796810645
0.3519648140608665,0.24812406203101553,0.11287306905308085,0.0011786592960512793
0.35480323998071217,0.25012506253126565,0.11288087539628282,-7.857909780600332e-05
0.35764166590055785,0.25212606303151575,0.11287083870236146,-0.0013358050706951026
0.3604800918204036,0.2541270635317659,0.11284296055781318,-0.002592819893383805
0.36331851774024926,0.256128064032016,0.11279724536932573,-0.003849424870016195
0.36615694366009494,0.25812906453226614,0.11273370036308157,-0.005105421369520636
0.36899536957994067,0.2601300650325163,0.11265233558361575,-0.006360610857007305
0.37183379549978635,0.2621310655327664,0.11255316389222804,-0.007614794925150305
0.374672221419632,0.2641320660330165,0.11243620096495005,-0.008867775325550152
0.37751064733947776,0.2661330665332666,0.11230146529006732,-0.010119354000070578
0.38034907325932343,0.2681340670335168,0.11214897816519682,-0.011369333112145606
0.38318749917916917,0.2701350675337669,0.1119787636939205,-0.012617515078051499
0.38602592509901484,0.272136068034017,0.11179084878197519,-0.013863702598138723
0.3888643510188605,0.2741370685342671,0.11158526313299973,-0.015107698688019046
0.39170277693870625,0.27613806903451726,0.11136203924383958,-0.016349306709702766
0.39454120285855193,0.27813906953476736,0.11112121239941017,-0.017588330402681228
0.3973796287783976,0.2801400700350175,0.11086282066711939,-0.0188245739149496
0.40021805469824334,0.28214107053526766,0.11058690489085027,-0.020057841833965258
0.403056480618089,0.28414207103551775,0.11029350868450481,-0.021287939217536307
0.4058949065379347,0.28614307153576785,0.10998267842510999,-0.022514671624636357
0.40873333245778043,0.288144072036018,0.1096544632454869,-0.023737845146139466
0.4115717583776261,0.29014507253626814,0.10930891502648442,-0.02495726643547142
0.4144101842974718,0.29214607303651824,0.10894608838877833,-0.026172742739171903
0.4172486102173175,0.2941470735367684,0.1085660406842375,-0.02738408192736305
0.4200870361371632,0.2961480740370185,0.10816883198685837,-0.02859109252411915
0.4229254620570089,0.29814907453726863,0.10775452508326891,-0.0297935837377334
0.4257638879768546,0.3001500750375188,0.10732318546280412,-0.030991365490876135
0.4286023138967003,0.3021510755377689,0.10687488130715406,-0.0321842484506403
0.431440739816546,0.304152076038019,0.10640968347958642,-0.03337204405846935
0.4342791657363917,0.3061530765382691,0.10592766551374522,-0.03455456455996235
0.43711759165623737,0.30815407703851927,0.10542890360202734,-0.035731623034552594
0.4399560175760831,0.3101550775387694,0.10491347658353883,-0.03690303342505381
0.4427944434959288,0.3121560780390195,0.10438146593163285,-0.038068610567070255
0.44563286941577446,0.3141570785392696,0.10383295574103119,-0.03922817021826553
0.4484712953356202,0.31615807903951976,0.10326803271453144,-0.04038152908748577
0.45130972125546587,0.31815907953976985,0.10268678614930198,-0.04152850486373234
0.4541481471753116,0.32016008004002,0.1020893079227667,-0.042668916244979684
0.4569865730951573,0.32216108054027015,0.1014756924780821,-0.04380258296683367
0.45982499901500296,0.32416208104052024,0.10084603680920852,-0.04492932583102597
0.4626634249348487,0.3261630815407704,0.10020044044557858,-0.04604896673373969
0.46550185085469437,0.3281640820410205,0.09953900543636436,-0.04716132869376244
0.46834027677454004,0.33016508254127064,0.09886183633434674,-0.04826623588046139
0.4711787026943858,0.3321660830415208,0.09816904017938853,-0.04936351364157704
0.47401712861423145,0.3341670835417709,0.09746072648151506,-0.05045298853083016
0.47685555453407713,0.336168084042021,0.09673700720360359,-0.051534488335338614
0.47969398045392286,0.3381690845422711,0.09599799674368564,-0.05260784210283888
0.48253240637376854,0.3401700850425213,0.09524381191686414,-0.05367288016870833
0.4853708322936142,0.34217108554277137,0.0944745719368483,-0.05472943418278423
0.48820925821345995,0.3441720860430215,0.09369039839710983,-0.0557773371359746
0.49104768413330563,0.3461730865432716,0.09289141525166238,-0.056816423386657516
0.49388611005315136,0.34817408704352176,0.09207774879546855,-0.057846528686863664
0.49672453597299704,0.3501750875437719,0.09124952764447612,-0.05886749020823937
0.4995629618928427,0.352176088044022,0.09040688271528809,-0.05987914656778445
0.5024013878126884,0.3541770885442721,0.08954994720446849,-0.06088133785336222
0.5052398137325341,0.35617808904452225,0.08867885656748821,-0.061873905648976636
0.5080782396523799,0.3581790895447724,0.0877937484973136,-0.06285669305981299
0.5109166655722255,0.3601800900450225,0.08689476290264131,-0.06382954473703832
0.5137550914920712,0.36218109054527264,0.08598204188578304,-0.06479230690235731
0.516593517411917,0.3641820910455228,0.0850557297202034,-0.06574482737232001
0.5194319433317626,0.36618309154577283,0.08411597282771481,-0.06668695558237726
0.5222703692516083,0.368184092046023,0.08316291975533249,-0.06761854261068061
0.525108795171454,0.37018509254627313,0.08219672115179381,-0.06853944120162207
0.5279472210912997,0.3721860930465232,0.08121752974374535,-0.0694495057891109
0.5307856470111454,0.3741870935467734,0.08022550031160113,-0.07034859251958336
0.5336240729309911,0.3761880940470235,0.07922078966507694,-0.0712365592747412
0.5364624988508367,0.3781890945472736,0.07820355661840336,-0.07211326569401648
0.5393009247706825,0.38019009504752377,0.07717396196522187,-0.07297857319675835
0.5421393506905282,0.3821910955477739,0.0761321684531684,-0.07383234500413834
0.5449777766103738,0.38419209604802396,0.07507834075814804,-0.0746744461607709
0.5478162025302196,0.3861930965482741,0.07401264545830441,-0.07550474355604596
0.5506546284500653,0.38819409704852426,0.07293525100768906,-0.07632310594516933
0.553493054369911,0.3901950975487744,0.07184632770963377,-0.07712940396990892
0.5563314802897567,0.3921960980490245,0.07074604768983095,-0.07792351017904196
0.5591699062096024,0.39419709854927465,0.06963458486912559,-0.07870529904850147
0.5620083321294481,0.3961980990495248,0.06851211493602388,-0.07947464700121763
0.5648467580492937,0.39819909954977484,0.0673788153189221,-0.08023143242665152
0.5676851839691395,0.40020010005002504,0.06623486515806039,-0.08097553570001835
0.5705236098889852,0.4022011005502752,0.06508044527720647,-0.0817068392011961
0.5733620358088308,0.40420210105052523,0.06391573815507275,-0.08242522733331793
0.5762004617286766,0.4062031015507754,0.06274092789647182,-0.08313058654104455
0.5790388876485223,0.40820410205102553,0.06155620020321527,-0.08382280532851373
0.5818773135683679,0.4102051025512756,0.06036174234475992,-0.08450177427696451
0.5847157394882136,0.4122061030515258,0.059157743128605944,-0.08516738606203296
0.5875541654080594,0.4142071035517759,0.05794439287045244,-0.08581953547071688
0.590392591327905,0.41620810405202596,0.056721883364114184,-0.08645811941800677
0.5932310172477507,0.4182091045522761,0.05549040785120461,-0.08708303696318055
0.5960694431675965,0.42021010505252626,0.05425016099059065,-0.08769418932575906
0.5989078690874421,0.42221110555277636,0.053001338827622785,-0.08829147990112031
0.6017462950072878,0.4242121060530265,0.05174413876314622,-0.08887481427576982
0.6045847209271336,0.42621310655327665,0.05047875952229785,-0.08944410024226446
0.6074231468469792,0.42821410705352675,0.049205401123094024,-0.08999924781378754
0.6102615727668249,0.4302151075537769,0.04792426484481343,-0.09054016923837323
0.6130999986866706,0.43221610805402705,0.04663555319618128,-0.09106677901277727
0.6159384246065163,0.4342171085542771,0.04533946988335879,-0.09157899389599244
0.618776850526362,0.43621810905452724,0.044036219777742996,-0.09207673292240676
0.6216152764462077,0.4382191095547774,0.04272600888358347,-0.09255991741460114
0.6244537023660535,0.44022011005502754,0.0414090443054189,-0.09302847099578637
0.6272921282858991,0.44222111055527763,0.04008553421534029,-0.0934823196018757
0.6301305542057448,0.4442221110555278,0.038755687820085004,-0.09392139149319229
0.6329689801255906,0.44622311155577793,0.03741971532796799,-0.09434561726580895
0.6358074060454362,0.44822411205602797,0.036077827915654,-0.09475492986251882
0.6386458319652819,0.4502251125562781,0.03473023769477678,-0.09514926458343516
0.6414842578851276,0.45222611305652827,0.033377157678411117,-0.09552855909621827
0.6443226838049733,0.45422711355677836,0.03201880174740148,-0.09589275344592854
0.647161109724819,0.4562281140570285,0.03065538461655421,-0.09624179006450335
0.6499995356446647,0.45822911455727866,0.02928712180069766,-0.0965756137798569
0.6528379615645103,0.46023011505752875,0.027914229580615815,-0.09689417182460122
0.6556763874843561,0.4622311155577789,0.026536924968860554,-0.09719741384438713
0.6585148134042018,0.46423211605802905,0.02515542567544912,-0.09748529190586364
0.6613532393240474,0.4662331165582791,0.023769950073450435,-0.09775776050425487
0.6641916652438932,0.46823411705852924,0.022380717164466928,-0.09801477657055291
0.6670300911637389,0.4702351175587794,0.020987946544017096,-0.09825629947832572
0.6698685170835845,0.4722361180590295,0.019591858366824314,-0.09848229105013895
0.6727069430034303,0.47423711855927964,0.018192673312016683,-0.09869271556359063
0.675545368923276,0.4762381190595298,0.01679061254824472,-0.0988875397569578
0.6783837948431216,0.4782391195597799,0.015385897698721222,-0.09906673283445418
0.6812222207629673,0.48024012006003003,0.01397875080618901,-0.09923026647109802
0.6840606466828131,0.4822411205602802,0.012569394297823321,-0.09937811481718947
0.6868990726026587,0.4842421210605302,0.011158050950072478,-0.09951025450239658
0.6897374985225044,0.48624312156078037,0.009744943853443652,-0.09962666463944946
0.6925759244423502,0.4882441220610305,0.00833029637723913,-0.09972732682744195
0.6954143503621959,0.49024512256128067,0.006914332134248511,-0.0998122251547402
0.6982527762820415,0.49224612306153076,0.005497274945402223,-0.09988134620149786
0.7010912022018873,0.4942471235617809,0.004079348804392081,-0.09993467904177727
0.703929628121733,0.49624812406203106,0.0026607778422650338,-0.09997221524527665
0.7067680540415786,0.4982491245622811,0.0012417862919945153,-0.09999394887866253
0.7096064799614243,0.5002501250625313,-0.0001774015469638356,-0.09999987650650777
0.7124449058812701,0.5022511255627814,-0.0015965613441270012,-0.09998999719183445
0.7152833318011157,0.5042521260630315,-0.0030154687734444694,-0.09996431249626211
0.7181217577209614,0.5062531265632816,-0.004433899548757718,-0.09992282647976082
0.7209601836408072,0.5082541270635318,-0.005851629459252441,-0.09986554570000947
0.7237986095606528,0.5102551275637819,-0.007268434404899823,-0.09979247921135916
0.7266370354804985,0.512256128064032,-0.008684090431880032,-0.09970363856340203
0.7294754614003442,0.5142571285642822,-0.010098373767982182,-0.09959903779914554
0.7323138873201899,0.5162581290645323,-0.01151106085797626,-0.09947869345279285
0.7351523132400356,0.5182591295647824,-0.012921928398950268,-0.09934262454712905
0.7379907391598813,0.5202601300650326,-0.014330753375607531,-0.09919085259051441
0.740829165079727,0.5222611305652826,-0.015737313095518693,-0.09902340157348455
0.7436675909995727,0.5242621310655328,-0.01714138522432297,-0.09884029796495811
0.7465060169194184,0.5262631315657829,-0.018542747820871862,-0.098641570708053
0.749344442839264,0.528264132066033,-0.019941179372311647,-0.09842725121551128
0.7521828687591098,0.5302651325662832,-0.02133645882909795,-0.09819737336473378
0.7550212946789555,0.5322661330665333,-0.022728365639936594,-0.09795197349242513
0.7578597205988011,0.5342671335667833,-0.024116679786646424,-0.09769109038884993
0.7606981465186469,0.5362681340670336,-0.025501181818937336,-0.0974147652917014
0.7635365724384926,0.5382691345672836,-0.0268816528890986,-0.0971230418795827
0.7663749983583383,0.5402701350675339,-0.028257874786592144,-0.09681596626510286
0.769213424278184,0.5422711355677838,-0.029629629972545122,-0.09649358698758771
0.7720518501980297,0.544272136068034,-0.030996701614136053,-0.09615595500540725
0.7748902761178754,0.5462731365682841,-0.03235887361886946,-0.09580312368792071
0.777728702037721,0.5482741370685342,-0.033715930668733594,-0.09543514880704056
0.7805671279575668,0.5502751375687844,-0.035067658254235794,-0.09505208852841651
0.7834055538774125,0.5522761380690345,-0.03641384270830979,-0.09465400340224137
0.7862439797972581,0.5542771385692846,-0.03775427124008984,-0.09424095635367995
0.7890824057171039,0.5562781390695347,-0.03908873196854688,-0.09381301267292239
0.7919208316369496,0.5582791395697849,-0.04041701395598003,-0.09337024000486388
0.7947592575567952,0.560280140070035,-0.04173890724135982,-0.09291270833841199
0.797597683476641,0.5622811405702851,-0.043054202873516474,-0.09244048999542351
0.8004361093964867,0.5642821410705353,-0.04436269294416866,-0.09195365961927267
0.8032745353163323,0.5662831415707854,-0.04566417062078756,-0.09145229416305228
0.806112961236178,0.5682841420710355,-0.04695843017929102,-0.0909364728774096
0.8089513871560238,0.5702851425712857,-0.048245267036561894,-0.09040627729801948
0.8117898130758694,0.5722861430715357,-0.049524477782786576,-0.08986179123269589
0.8146282389957151,0.5742871435717859,-0.050795860213608116,-0.08930310074814447
0.8174666649155609,0.576288144072036,-0.05205921336208819,-0.08873029415635807
0.8203050908354065,0.5782891445722861,-0.05331433753047427,-0.08814346200065716
0.8231435167552522,0.5802901450725363,-0.05456103432176554,-0.08754269704137785
0.825981942675098,0.5822911455727864,-0.05579910667107342,-0.08692809424120916
0.8288203685949436,0.5842921460730365,-0.05702835887677156,-0.0862997507501825
0.8316587945147893,0.5862931465732867,-0.058248596631430595,-0.08565776589031486
0.834497220434635,0.5882941470735368,-0.05945962705253178,-0.08500224113990938
0.8373356463544808,0.590295147573787,-0.06066125871295618,-0.08433328011751451
0.8401740722743264,0.592296148074037,-0.06185330167124333,-0.08365098856554516
0.8430124981941721,0.5942971485742872,-0.06303556750161537,-0.08295547433356792
0.8458509241140179,0.5962981490745373,-0.06420786932376132,-0.08224684736125337
0.8486893500338635,0.5982991495747874,-0.06537002183237713,-0.08152521966099807
0.8515277759537092,0.6003001500750376,-0.06652184132645693,-0.08079070530021865
0.8543662018735549,0.6023011505752877,-0.06766314573833057,-0.08004342038332127
0.8572046277934006,0.6043021510755378,-0.06879375466244278,-0.07928348303334914
0.8600430537132463,0.6063031515757878,-0.0699134893838703,-0.07851101337331061
0.862881479633092,0.608304152076038,-0.0710221729065707,-0.07772613350719162
0.8657199055529377,0.6103051525762881,-0.07211962998136036,-0.07692896750065471
0.8685583314727834,0.6123061530765382,-0.07320568713361612,-0.07611964136142789
0.8713967573926291,0.6143071535767884,-0.07428017269069624,-0.07529828301938672
0.8742351833124747,0.6163081540770385,-0.0753429168090765,-0.0744650223063326
0.8770736092323205,0.6183091545772886,-0.07639375150119763,-0.07361999093547009
0.8799120351521662,0.6203101550775388,-0.07743251066201867,-0.07276332248058723
0.8827504610720118,0.6223111555777888,-0.07845903009527344,-0.07189515235494146
0.8855888869918576,0.624312156078039,-0.07947314753942483,-0.07101561778985495
0.8884273129117033,0.6263131565782891,-0.08047470269331336,-0.07012485781302256
0.8912657388315489,0.6283141570785392,-0.08146353724149605,-0.0692230132265357
0.8941041647513946,0.6303151575787894,-0.08243949487927124,-0.06831022658462581
0.8969425906712404,0.6323161580790395,-0.08340242133738567,-0.06738664217113081
0.899781016591086,0.6343171585792896,-0.08435216440641956,-0.06645240597668843
0.9026194425109317,0.6363181590795397,-0.08528857396084659,-0.06550766567565919
0.9054578684307775,0.6383191595797899,-0.08621150198276392,-0.0645525706027839
0.9082962943506232,0.64032016008004,-0.08712080258528947,-0.06358727172957818
0.9111347202704688,0.6423211605802901,-0.08801633203562216,-0.06261192164046846
0.9139731461903146,0.6443221610805403,-0.08889794877776179,-0.06162667450867307
0.9168115721101603,0.6463231615807904,-0.08976551345488462,-0.06063168607183205
0.9196499980300059,0.6483241620810405,-0.09061888893137135,-0.059627113607390064
0.9224884239498516,0.6503251625812907,-0.09145794031448444,-0.05861311590773513
0.9253268498696974,0.6523261630815408,-0.09228253497569026,-0.057589853255098716
0.928165275789543,0.6543271635817909,-0.09309254257162372,-0.05655748739621989
0.9310037017093887,0.656328164082041,-0.09388783506469173,-0.055516181516778
0.9338421276292345,0.6583291645822912,-0.09466828674331164,-0.05446610021559825
0.9366805535490801,0.6603301650825413,-0.09543377424178295,-0.05340740947863323
0.9395189794689258,0.6623311655827914,-0.09618417655978738,-0.052340276652725864
0.9423574053887716,0.6643321660830416,-0.09691937508151542,-0.051264870419156755
0.9451958313086172,0.6663331665832917,-0.09763925359441572,-0.05018136076698115
0.9480342572284629,0.6683341670835418,-0.09834369830756508,-0.04908991896615841
0.9508726831483086,0.670335167583792,-0.09903259786965511,-0.04799071754047965
0.9537111090681543,0.672336168084042,-0.09970584338659351,-0.046883930240296974
0.956549534988,0.6743371685842922,-0.10036332843871708,-0.045769732015058684
0.9593879609078457,0.6763381690845423,-0.1010049490976131,-0.044648298985655456
0.9622263868276913,0.6783391695847923,-0.10163060394254764,-0.04351980841658046
0.9650648127475371,0.6803401700850426,-0.10224019407649684,-0.042384438687909545
0.9679032386673828,0.6823411705852926,-0.10283362314177971,-0.041242369267104666
0.9707416645872284,0.6843421710855427,-0.10341079733528907,-0.040093780680645785
0.9735800905070742,0.6863431715857928,-0.10397162542331928,-0.03893885448549467
0.9764185164269199,0.688344172086043,-0.10451601875598739,-0.037777773240396564
0.9792569423467655,0.6903451725862931,-0.10504389128124594,-0.03661072047702312
0.9820953682666113,0.6923461730865432,-0.1055551595584853,-0.03543788067096156
0.984933794186457,0.6943471735867934,-0.10604974277172288,-0.03425943921255494
0.9877722201063027,0.6963481740870435,-0.10652756274237794,-0.03307558237759719
0.9906106460261483,0.6983491745872936,-0.10698854394162916,-0.0318864972978888
0.9934490719459941,0.7003501750875438,-0.10743261350235332,-0.03069237193165683
0.9962874978658398,0.7023511755877939,-0.10785970123064352,-0.029493395033844818
0.9991259237856854,0.704352176088044,-0.10826973961690468,-0.028289756126275753
1.001964349705531,0.7063531765882941,-0.10866266384652475,-0.02708164546769485
1.0048027756253768,0.7083541770885442,-0.1090384118101199,-0.0258692540236953
1.0076412015452225,0.7103551775887944,-0.10939692411335221,-0.02465277343653234
1.0104796274650683,0.7123561780890445,-0.10973814408631793,-0.02343239599483076
1.013318053384914,0.7143571785892947,-0.11006201779250552,-0.022208314603189425
1.0161564793047597,0.7163581790895448,-0.11036849403732117,-0.02098072275168915
1.0189949052246055,0.718359179589795,-0.11065752437618118,-0.01974981448530807
1.021833331144451,0.720360180090045,-0.11092906312216962,-0.018515784373248502
1.0246717570642967,0.7223611805902951,-0.11118306735325999,-0.017278827478181807
1.0275101829841424,0.7243621810905453,-0.1114194969190999,-0.01603913932541484
1.0303486089039882,0.7263631815907954,-0.11163831444735767,-0.014796915871983209
1.033187034823834,0.7283641820910456,-0.11183948534962962,-0.013552353475676824
1.0360254607436796,0.7303651825912957,-0.11202297782690761,-0.012305648864001043
1.0388638866635251,0.7323661830915457,-0.11218876287460541,-0.01105699910308084
1.0417023125833709,0.7343671835917959,-0.11233681428714347,-0.009806601566509658
1.0445407385032166,0.736368184092046,-0.11246710866209123,-0.008554653904151444
1.0473791644230623,0.7383691845922962,-0.11257962540386626,-0.007301354010898111
1.050217590342908,0.7403701850925463,-0.11267434672698994,-0.006046899995387846
1.0530560162627538,0.7423711855927965,-0.11275125765889865,-0.004791490148690854
1.0558944421825993,0.7443721860930465,-0.11281034604231059,-0.0035353229129650404
1.058732868102445,0.7463731865932967,-0.11285160253714745,-0.0022785968500882363
1.0615712940222908,0.7483741870935467,-0.11287502062201071,-0.001021510610272403
1.0644097199421365,0.750375187593797,-0.1128805965952126,0.00023573709933782147
1.0672481458619822,0.752376188094047,-0.11286832957536119,0.0014929475460743302
1.070086571781828,0.7543771885942973,-0.1128382215014996,0.0027499220031588782
1.0729249977016735,0.7563781890945472,-0.11279027713279965,0.004006461781116281
1.0757634236215192,0.7583791895947973,-0.11272450404780951,0.005262368259180833
1.078601849541365,0.7603801900950475,-0.11264091264325576,0.006517442916692296
1.0814402754612107,0.7623811905952976,-0.11253951613239997,0.007771487364476086
1.0842787013810564,0.7643821910955478,-0.11242033054295014,0.009024303376202211
1.0871171273009022,0.7663831915957979,-0.11228337471452712,0.010275692919719451
1.0899555532207477,0.7683841920960479,-0.11212867029568677,0.01152545818835744
1.0927939791405934,0.7703851925962981,-0.1119562417404978,0.01277340163219485
1.0956324050604391,0.7723861930965482,-0.11176611630467648,0.014019325989285243
1.0984708309802849,0.7743871935967984,-0.11155832404127829,0.015263034316838281
1.1013092569001306,0.7763881940970485,-0.11133289779594742,0.016504330022350838
1.1041476828199763,0.7783891945972987,-0.11108987320172489,0.017743016894682044
1.106986108739822,0.7803901950975488,-0.11082928867341607,0.018978899135068023
1.1098245346596676,0.7823911955977988,-0.11055118540151845,0.02021178138807228
1.1126629605795133,0.784392196098049,-0.1102556073457106,0.021441468772465097
1.115501386499359,0.7863931965982991,-0.10994260122790363,0.02266776691202842
1.1183398124192048,0.7883941970985493,-0.10961221652485571,0.023890481966280935
1.1211782383390505,0.7903951975987994,-0.1092645054603515,0.025109420661117987
1.1240166642588962,0.7923961980990496,-0.10889952299694693,0.02632439031936298
1.1268550901787417,0.7943971985992996,-0.1085173268272815,0.027535198891222995
1.1296935160985875,0.7963981990995497,-0.10811797736495861,0.028741654984646967
1.1325319420184332,0.7983991995997999,-0.10770153773499615,0.02994356789557818
1.135370367938279,0.8004002001000501,-0.10726807376384839,0.031140747638098903
1.1382087938581247,0.8024012006003002,-0.10681765396900066,0.03233300497446186
1.1410472197779704,0.8044022011005504,-0.10635034954813902,0.03352015144500231
1.143885645697816,0.8064032016008004,-0.10586623436789586,0.03470199939792831
1.1467240716176617,0.8084042021010505,-0.10536538495217386,0.03587836201898284
1.1495624975375074,0.8104052026013007,-0.10484788047005016,0.03704905336097269
1.1524009234573531,0.8124062031015508,-0.10431380272326173,0.03821388837316192
1.1552393493771989,0.814407203601801,-0.10376323613327522,0.03937268293052241
1.1580777752970446,0.8164082041020511,-0.10319626772794263,0.04052525386283821
1.16091620121689,0.818409204602301,-0.10261298712774448,0.04167141898365966
1.1637546271367358,0.8204102051025512,-0.10201348653162387,0.0428109971191012
1.1665930530565816,0.8224112056028013,-0.10139786070241241,0.04394380813647956
1.1694314789764273,0.8244122061030515,-0.10076620695185122,0.04506967297278733
1.172269904896273,0.8264132066033016,-0.10011862512520892,0.04618841366299705
1.1751083308161188,0.8284142071035518,-0.09945521758549897,0.047299853368192674
1.1779467567359645,0.8304152076038019,-0.09877608919729938,0.048403816403521746
1.18078518265581,0.8324162081040519,-0.0980813473101767,0.04950012826596636
1.1836236085756557,0.8344172086043021,-0.09737110174171718,0.05058861566192681
1.1864620344955015,0.8364182091045522,-0.0966454647601683,0.05166910653461339
1.1893004604153472,0.8384192096048024,-0.09590455106669223,0.05274143009124417
1.192138886335193,0.8404202101050525,-0.0951484777772353,0.05380541683004147
1.1949773122550387,0.8424212106053027,-0.09437736440401533,0.05486089856702545
1.1978157381748842,0.8444222111055527,-0.0935913328366305,0.055907708462598626
1.20065416409473,0.8464232116058028,-0.09279050732279227,0.056945681047918174
1.2034925900145756,0.848424212106053,-0.09197501444868564,0.05797465225105158
1.2063310159344214,0.8504252126063031,-0.09114498311895958,0.058994459422911406
1.2091694418542671,0.8524262131065533,-0.0903005445363514,0.06000494136296502
1.2120078677741128,0.8544272136068034,-0.08944183218094719,0.06100593834471585
1.2148462936939584,0.8564282141070535,-0.08856898178908316,0.06199729214095079
1.217684719613804,0.8584292146073036,-0.08768213133188925,0.0629788460487518
1.2205231455336498,0.8604302151075538,-0.08678142099348056,0.06395044491426528
1.2233615714534956,0.8624312156078039,-0.08586699314879848,0.06491193515722725
1.2261999973733413,0.8644322161080541,-0.08493899234110518,0.06586316479524014
1.229038423293187,0.8664332166083042,-0.08399756525913617,0.06680398346779601
1.2318768492130325,0.8684342171085542,-0.08304286071391295,0.06773424246004443
1.2347152751328783,0.8704352176088044,-0.08207502961522035,0.06865379472629987
1.237553701052724,0.8724362181090545,-0.08109422494775294,0.06956249491328442
1.2403921269725697,0.8744372186093047,-0.08010060174693213,0.07046019938310459
1.2432305528924155,0.8764382191095548,-0.07909431707440001,0.07134676623595564
1.2460689788122612,0.878439219609805,-0.07807552999319291,0.07222205533255156
1.248907404732107,0.8804402201100551,-0.07704440154259788,0.07308592831627728
1.2517458306519524,0.882441220610305,-0.07600109471269789,0.07393824863505798
1.2545842565717982,0.8844422211105553,-0.0749457744186073,0.0747788815629446
1.257422682491644,0.8864432216108054,-0.07387860747440433,0.07560769422140937
1.2602611084114896,0.8884442221110556,-0.07279976256676295,0.07642455560034983
1.2630995343313354,0.8904452226113057,-0.07170941022828799,0.07722933657879806
1.265937960251181,0.8924462231115559,-0.07060772281055985,0.07802190994533015
1.2687763861710266,0.8944472236118058,-0.06949487445689045,0.07880215041817494
1.2716148120908723,0.8964482241120559,-0.06837104107479636,0.07956993466501723
1.274453238010718,0.8984492246123061,-0.0672364003081939,0.08032514132249241
1.2772916639305638,0.9004502251125562,-0.06609113150931818,0.08106765101537095
1.2801300898504095,0.9024512256128064,-0.06493541571037366,0.08179734637542742
1.2829685157702553,0.9044522261130565,-0.06376943559491784,0.08251411205999332
1.2858069416901008,0.9064532266133066,-0.06259337546898497,0.083217834770189
1.2886453676099465,0.9084542271135567,-0.06140742123195273,0.08390840326883278
1.2914837935297923,0.9104552276138069,-0.06021176034715714,0.08458570839802422
1.294322219449638,0.912456228114057,-0.05900658181226032,0.08524964309639872
